Med1 Med2 Caracteristca1 Caracteristca2 Caracteristca3 Caracteristca4
NIZORAL NASAREL 0.821621621622 0.42857142857142855 0.4285714285714286 0.14285714285714285
NIZORAL NEORAL 0.817910447761 0.7142857142857143 0.7142857142857143 0.14285714285714285
NORCURON NARCAN 0.666666666667 0.5 0.5 0.125
NORCURON ZYBAN 0.321126760563 0.0625 0.125 0.0
NORFLEX NORFLOXACIN 0.764705882353 0.5454545454545454 0.5454545454545454 0.45454545454545453
NORFLEX NOROXIN 0.538461538462 0.5714285714285714 0.4285714285714286 0.42857142857142855
NORFLOXACIN LACRILUBE 0.3 0.2727272727272727 0.09090909090909094 0.0
NORFLOXACIN NORFLEX 0.764705882353 0.5454545454545454 0.5454545454545454 0.45454545454545453
NORFLOXACIN NOROXIN 0.591836734694 0.5454545454545454 0.6363636363636364 0.2727272727272727
NOROXIN NEURONTIN 0.72380952381 0.5555555555555556 0.5555555555555556 0.1111111111111111
NOROXIN NORFLEX 0.538461538462 0.5714285714285714 0.4285714285714286 0.42857142857142855
NOROXIN NORFLOXACIN 0.591836734694 0.5454545454545454 0.6363636363636364 0.2727272727272727
NORPRAMIN L@DOPA 0.358974358974 0.16666666666666666 0.11111111111111116 0.0
NORPRAMIN NORTRIPTYLINE 0.626229508197 0.46153846153846156 0.46153846153846156 0.23076923076923078
NORTRIPTYLINE CEFPROZIL 0.426229508197 0.15384615384615385 0.15384615384615385 0.0
NORTRIPTYLINE DESIPRAMINE 0.45 0.34615384615384615 0.3846153846153846 0.0
NORTRIPTYLINE LOTRISONE 0.477966101695 0.38461538461538464 0.46153846153846156 0.0
NORTRIPTYLINE NORPRAMIN 0.626229508197 0.46153846153846156 0.46153846153846156 0.23076923076923078
NORVASC AZITHROMYCIN 0.266666666667 0.125 0.16666666666666663 0.0
NORVASC NAVANE 0.478873239437 0.5 0.4285714285714286 0.14285714285714285
NORVASC RIDAURA 0.416216216216 0.2857142857142857 0.0 0.0
NUBAIN CYTOGAM 0.477611940299 0.14285714285714285 0.0 0.0
NUBAIN NEBCIN 0.6375 0.6666666666666666 0.6666666666666667 0.16666666666666666
OCU@MYCIN OCUMYCIN 1.0 0.8333333333333334 0.8888888888888888 0.3333333333333333
OCUFEN CEREBYX 0.417910447761 0.2857142857142857 0.1428571428571429 0.0
OCUFEN CYCLOPHOSPHAMIDE 0.335593220339 0.09375 0.0625 0.0
OCUFEN OCUFLOX 0.597014925373 0.6428571428571429 0.5714285714285714 0.5714285714285714
OCUFEN OCUPRESS 0.52972972973 0.5625 0.5 0.375
OCUFEN SORIATANE 0.443835616438 0.16666666666666666 0.2222222222222222 0.0
OCUFLOX OCUFEN 0.597014925373 0.6428571428571429 0.5714285714285714 0.5714285714285714
OCULAR@LUBRICANTS ACULAR 0.474576271186 0.2647058823529412 0.2941176470588235 0.0
OCULAR@LUBRICANTS POTASSIUM@PHOSPHATES 0.312953367876 0.225 0.19999999999999996 0.0
OCUMYCIN OCU@MYCIN 1.0 0.8333333333333334 0.8888888888888888 0.3333333333333333
OCUPRESS OCUFEN 0.52972972973 0.5625 0.5 0.375
OMNIPEN ALDARA 0.191044776119 0.0 0.0 0.0
OMNIPEN IMIPENEM 0.67012987013 0.5 0.5 0.0
OMNIPEN PROSOM 0.354929577465 0.21428571428571427 0.0 0.0
OPRELVEKIN ALDESLEUKIN 0.468468468468 0.36363636363636365 0.4545454545454546 0.0
OPRELVEKIN DIAZEPAM 0.502127659574 0.1 0.09999999999999998 0.0
OPRELVEKIN REVEX 0.567901234568 0.35 0.4 0.0
ORTHO@CEPT ORTHO@CYCLEN 0.735714285714 0.6666666666666666 0.5833333333333333 0.5833333333333334
ORTHO@CYCLEN DOXORUBICIN 0.471186440678 0.2916666666666667 0.16666666666666663 0.0
ORTHO@CYCLEN ORTHO@CEPT 0.735714285714 0.6666666666666666 0.5833333333333333 0.5833333333333334
ORUVAIL CLINORIL 0.384415584416 0.375 0.25 0.0
ORUVAIL ELAVIL 0.603174603175 0.2857142857142857 0.4285714285714286 0.0
ORUVAIL PRINIVIL 0.509090909091 0.375 0.375 0.0
ORUVAIL ZANTAC 0.274626865672 0.14285714285714285 0.1428571428571429 0.0
OS@CAL ASACOL 0.736842105263 0.4166666666666667 0.5 0.0
OS@CAL NELFINAVIR 0.281481481481 0.1 0.09999999999999998 0.0
OSMITROL AMEN 0.3875 0.125 0.125 0.0
OSMITROL DITROPAN 0.540909090909 0.5 0.25 0.0
OSMITROL ESMOLOL 0.641975308642 0.4375 0.5 0.0
OXYBUTYNIN ACCUPRIL 0.336170212766 0.2 0.19999999999999996 0.0
OXYBUTYNIN LASIX 0.207792207792 0.1 0.09999999999999998 0.0
OXYBUTYNIN OXYCONTIN 0.663917525773 0.55 0.5 0.3
OXYBUTYNIN PRINIVIL 0.382978723404 0.2 0.09999999999999998 0.0
OXYCODONE OXYCONTIN 0.786666666667 0.7222222222222222 0.5555555555555556 0.5555555555555556
OXYCODONE PERCODAN 0.602298850575 0.3888888888888889 0.4444444444444444 0.0
OXYCONTIN DOPAMINE 0.459770114943 0.2777777777777778 0.11111111111111116 0.0
OXYCONTIN GLIPIZIDE 0.365957446809 0.1111111111111111 0.0 0.0
OXYCONTIN OXYBUTYNIN 0.663917525773 0.55 0.5 0.3
OXYCONTIN OXYCODONE 0.786666666667 0.7222222222222222 0.5555555555555556 0.5555555555555556
PACLITAXEL ANTISPAS 0.469387755102 0.3 0.19999999999999996 0.0
PACLITAXEL PAROXETINE 0.415384615385 0.45 0.30000000000000004 0.2
PACLITAXEL PAXIL 0.622222222222 0.4 0.4 0.2
PARAFON@FORTE FAM@PREN@FORTE 0.666666666667 0.5714285714285714 0.5714285714285714 0.0
PARAFON@FORTE ZEBETA 0.31914893617 0.07692307692307693 0.07692307692307687 0.0
PARAPLATIN PLATINOL 0.69387755102 0.6 0.4 0.1
PARAPLATIN RIFABUTIN 0.562376237624 0.4 0.4 0.0
PARLODEL CEFOL 0.32676056338 0.125 0.25 0.0
PARLODEL PINDOLOL 0.454545454545 0.4375 0.375 0.125
PARLODEL PROVERA 0.562962962963 0.4375 0.375 0.125
PAROXETINE PACLITAXEL 0.415384615385 0.45 0.30000000000000004 0.2
PAROXETINE PYRIDOXINE 0.66 0.6 0.5 0.1
PAXIL ATTENUVAX 0.340540540541 0.16666666666666666 0.0 0.0
PAXIL ETOMIDATE 0.348571428571 0.1111111111111111 0.11111111111111116 0.0
PAXIL PACLITAXEL 0.622222222222 0.4 0.4 0.2
PAXIL PLAVIX 0.432786885246 0.5 0.5 0.16666666666666666
PAXIL TAXOL 0.859259259259 0.5 0.6 0.0
PAXIL ZIAC 0.297872340426 0.2 0.0 0.0
PEDIAPRED CYPROHEPTADINE 0.38347107438 0.25 0.2142857142857143 0.0
PEDIAPRED PEDIAZOLE 0.631111111111 0.6666666666666666 0.5555555555555556 0.5555555555555556
PEDIAZOLE PEDIAPRED 0.631111111111 0.6666666666666666 0.5555555555555556 0.5555555555555556
PEDIAZOLE TRIHEXYPHENIDYL 0.409677419355 0.2 0.1333333333333333 0.0
PEDIAZOLE VERELAN 0.505 0.2222222222222222 0.11111111111111116 0.0
PEGASPARGASE AMILORIDE 0.332710280374 0.20833333333333334 0.16666666666666663 0.0
PEGASPARGASE ASPARAGINASE 0.661290322581 0.625 0.5 0.0
PEGASPARGASE OCUPRESS 0.444444444444 0.20833333333333334 0.25 0.0
PENICILLAMINE LACRILUBE 0.39298245614 0.3076923076923077 0.23076923076923073 0.0
PENICILLAMINE PENICILLIN 0.846280991736 0.7307692307692307 0.7692307692307692 0.6153846153846154
PENICILLIN ACCUTANE 0.365957446809 0.15 0.09999999999999998 0.0
PENICILLIN PENICILLAMINE 0.846280991736 0.7307692307692307 0.7692307692307692 0.6153846153846154
PENICILLIN@G@POTASSIUM PENICILLIN@G@PROCAINE 0.773205741627 0.75 0.7272727272727273 0.6363636363636364
PENICILLIN@G@PROCAINE PENICILLIN@G@POTASSIUM 0.773205741627 0.75 0.7272727272727273 0.6363636363636364
PENTOBARBITAL PHENOBARBITAL 0.845070422535 0.8461538461538461 0.8461538461538461 0.07692307692307693
PERATIVE LANOXIL 0.358441558442 0.25 0.125 0.0
PERATIVE OCULAR@LUBRICANTS 0.33125 0.11764705882352941 0.11764705882352944 0.0
PERATIVE PERIACTIN 0.648275862069 0.6111111111111112 0.5555555555555556 0.3333333333333333
PERCEPTIN HERCEPTIN 0.862745098039 0.8333333333333334 0.8888888888888888 0.0
PERCEPTIN VERAPAMIL 0.50612244898 0.4444444444444444 0.33333333333333337 0.0
PERCOCET CYPROHEPTADINE 0.403389830508 0.21428571428571427 0.2142857142857143 0.0
PERCOCET MEGACE 0.459459459459 0.3125 0.375 0.0
PERCOCET PERCODAN 0.818181818182 0.6875 0.625 0.625
PERCODAN CARDURA 0.587654320988 0.25 0.25 0.0
PERCODAN PERCOCET 0.818181818182 0.6875 0.625 0.625
PERIACTIN PERATIVE 0.648275862069 0.6111111111111112 0.5555555555555556 0.3333333333333333
PERMAX BUMEX 0.63606557377 0.25 0.33333333333333337 0.0
PERMAX LEVOXINE 0.313513513514 0.1875 0.125 0.0
PERMAX SERTRALINE 0.377272727273 0.3 0.30000000000000004 0.0
PERMETHRIN NAPRELAN 0.470588235294 0.25 0.19999999999999996 0.0
PERMETHRIN PIPERONYL@BUTOXIDE 0.416551724138 0.3055555555555556 0.2777777777777778 0.05555555555555555
PERMETHRIN PYRETHRINS 0.81724137931 0.75 0.7 0.1
PHENOBARBITAL PENTOBARBITAL 0.845070422535 0.8461538461538461 0.8461538461538461 0.07692307692307693
PINDOLOL CEFAZOLIN 0.47032967033 0.2222222222222222 0.2222222222222222 0.0
PINDOLOL PARLODEL 0.454545454545 0.4375 0.375 0.125
PINDOLOL PLENDIL 0.682352941176 0.5 0.375 0.125
PIPERONYL@BUTOXIDE AMRINONE 0.296062992126 0.16666666666666666 0.2222222222222222 0.0
PIPERONYL@BUTOXIDE AVAPRO 0.324786324786 0.1111111111111111 0.11111111111111116 0.0
PIPERONYL@BUTOXIDE NIFEDIPINE 0.414598540146 0.19444444444444445 0.2222222222222222 0.0
PIPERONYL@BUTOXIDE OCULAR@LUBRICANTS 0.324571428571 0.25 0.11111111111111116 0.0
PIPERONYL@BUTOXIDE PERMETHRIN 0.416551724138 0.3055555555555556 0.2777777777777778 0.05555555555555555
PIPERONYL@BUTOXIDE PROCARDIA@XL 0.443243243243 0.25 0.2222222222222222 0.05555555555555555
PITOCIN OCUFEN 0.70447761194 0.35714285714285715 0.1428571428571429 0.0
PITOCIN PITRESSIN 0.75 0.5555555555555556 0.5555555555555556 0.3333333333333333
PITOCIN VERELAN 0.356756756757 0.07142857142857142 0.1428571428571429 0.0
PITRESSIN COUMADIN 0.395604395604 0.16666666666666666 0.2222222222222222 0.0
PITRESSIN PITOCIN 0.75 0.5555555555555556 0.5555555555555556 0.3333333333333333
PLATINOL LOXITANE 0.5 0.375 0.125 0.0
PLATINOL PARAPLATIN 0.69387755102 0.6 0.4 0.1
PLAVIX ELAVIL 0.625 0.6666666666666666 0.6666666666666667 0.0
PLAVIX MIACALCIN 0.345679012346 0.2222222222222222 0.2222222222222222 0.0
PLAVIX NIFEDIPINE 0.32380952381 0.15 0.09999999999999998 0.0
PLAVIX PAXIL 0.432786885246 0.5 0.5 0.16666666666666666
PLAVIX TORADOL 0.394366197183 0.14285714285714285 0.1428571428571429 0.0
PLENDIL CEFOTAN 0.328205128205 0.14285714285714285 0.0 0.0
PLENDIL PINDOLOL 0.682352941176 0.5 0.375 0.125
PLENDIL PLAVIX 0.565333333333 0.5 0.4285714285714286 0.2857142857142857
PLENDIL PLETAL 0.757333333333 0.5714285714285714 0.5714285714285714 0.42857142857142855
PLENDIL PRILOSEC 0.343529411765 0.375 0.125 0.125
PLENDIL PRINIVIL 0.734117647059 0.5 0.5 0.125
PLETAL PLENDIL 0.757333333333 0.5714285714285714 0.5714285714285714 0.42857142857142855
PONDIMIN PREDNISONE 0.534693877551 0.35 0.4 0.1
POTASSIUM@PHOSPHATES SODIUM@PHOSPHATES 0.818652849741 0.725 0.75 0.0
PRANDIN ANTISPAS 0.447058823529 0.375 0.125 0.0
PRANDIN AVANDIA 0.589189189189 0.5714285714285714 0.5714285714285714 0.0
PRANDIN PARLODEL 0.432941176471 0.375 0.375 0.125
PRANDIN TAMIFLU 0.374358974359 0.2857142857142857 0.0 0.0
PRAVACHOL LEVOXINE 0.364835164835 0.16666666666666666 0.11111111111111116 0.0
PRAVACHOL PREVACID 0.694736842105 0.6111111111111112 0.5555555555555556 0.2222222222222222
PRAVACHOL PROPRANOLOL 0.510714285714 0.45454545454545453 0.4545454545454546 0.18181818181818182
PRECARE BENYLIN 0.367567567568 0.14285714285714285 0.0 0.0
PRECARE LURIDE 0.459701492537 0.21428571428571427 0.1428571428571429 0.0
PRECARE PRECOSE 0.772972972973 0.7142857142857143 0.7142857142857143 0.5714285714285714
PRECARE VOLMAX 0.202816901408 0.14285714285714285 0.1428571428571429 0.0
PRECOSE CEFOTAXIME 0.48275862069 0.25 0.19999999999999996 0.0
PRECOSE LONITEN 0.378378378378 0.21428571428571427 0.0 0.0
PRECOSE PRECARE 0.772972972973 0.7142857142857143 0.7142857142857143 0.5714285714285714
PREDNISONE METHYLPREDNISOLONE 0.657894736842 0.5277777777777778 0.5555555555555556 0.0
PREDNISONE PONDIMIN 0.534693877551 0.35 0.4 0.1
PREDNISONE PRILOSEC 0.530612244898 0.45 0.4 0.2
PREDNISONE PRIMIDONE 0.792079207921 0.6 0.6 0.2
PREMARIN ATROVENT 0.495454545455 0.25 0.0 0.0
PREMARIN DITROPAN 0.518181818182 0.25 0.125 0.0
PREMARIN PRIMAXIN 0.813636363636 0.75 0.75 0.25
PREMARIN PROVERA 0.691358024691 0.4375 0.375 0.25
PREMPHASE AZITHROMYCIN 0.413913043478 0.16666666666666666 0.08333333333333337 0.0
PREMPHASE PREMPRO 0.673913043478 0.6111111111111112 0.5555555555555556 0.5555555555555556
PREMPRO OCUMYCIN 0.320987654321 0.125 0.125 0.0
PREMPRO PREMPHASE 0.673913043478 0.6111111111111112 0.5555555555555556 0.5555555555555556
PREPIDIL BEPRIDIL 0.704545454545 0.625 0.625 0.0
PREPIDIL PAROXETINE 0.578723404255 0.35 0.30000000000000004 0.1
PREPIDIL PROTONIX 0.663636363636 0.4375 0.375 0.25
PREVACID PRAVACHOL 0.694736842105 0.6111111111111112 0.5555555555555556 0.2222222222222222
PREVACID PRINIVIL 0.622727272727 0.5 0.375 0.25
PREVEN PREVEON 0.901408450704 0.7857142857142857 0.8571428571428572 0.7142857142857143
PREVEN PROPULSID 0.484705882353 0.2777777777777778 0.2222222222222222 0.2222222222222222
PREVEN THERAFLU 0.405128205128 0.125 0.125 0.0
PREVEON DIPHENIDOL 0.334065934066 0.3 0.30000000000000004 0.0
PREVEON GLUCOTROL 0.363636363636 0.16666666666666666 0.11111111111111116 0.0
PREVEON LEVOXYL 0.367567567568 0.35714285714285715 0.1428571428571429 0.0
PREVEON LORABID 0.556756756757 0.14285714285714285 0.0 0.0
PREVEON PREVEN 0.901408450704 0.7857142857142857 0.8571428571428572 0.7142857142857143
PRILOSEC PLENDIL 0.343529411765 0.375 0.125 0.125
PRILOSEC PREDNISONE 0.530612244898 0.45 0.4 0.2
PRILOSEC PRINIVIL 0.527272727273 0.5 0.375 0.375
PRILOSEC PROZAC 0.692307692308 0.4375 0.5 0.25
PRILOSEC RYNATUSS 0.486363636364 0.25 0.0 0.0
PRIMAXIN PREMARIN 0.813636363636 0.75 0.75 0.25
PRIMAXIN ZYVOX 0.428169014085 0.0625 0.125 0.0
PRIMIDONE ASPARAGINASE 0.527102803738 0.25 0.33333333333333337 0.0
PRIMIDONE PREDNISONE 0.792079207921 0.6 0.6 0.2
PRINIVIL PLENDIL 0.734117647059 0.5 0.5 0.125
PRINIVIL PREVACID 0.622727272727 0.5 0.375 0.25
PRINIVIL PRILOSEC 0.527272727273 0.5 0.375 0.375
PRINIVIL PROVENTIL 0.623157894737 0.5555555555555556 0.4444444444444444 0.2222222222222222
PROBENECID AKARPINE 0.514893617021 0.25 0.09999999999999998 0.0
PROBENECID CATAFLAM 0.371428571429 0.1 0.0 0.0
PROBENECID DOXEPIN 0.474725274725 0.3 0.30000000000000004 0.0
PROBENECID K@DUR 0.230769230769 0.05 0.0 0.0
PROBENECID PROCANBID 0.754285714286 0.6 0.6 0.3
PROCANBID PROBENECID 0.754285714286 0.6 0.6 0.3
PROCARDIA@XL CARTIA@XT 0.666666666667 0.5833333333333334 0.5833333333333333 0.0
PROCARDIA@XL IMIPENEM 0.293069306931 0.08333333333333333 0.0 0.0
PROCARDIA@XL LEVOXINE 0.332673267327 0.16666666666666666 0.08333333333333337 0.0
PROCARDIA@XL PRECOSE 0.559183673469 0.2916666666666667 0.25 0.16666666666666666
PROCHLORPERAZINE CHLORPROMAZINE 0.746987951807 0.65625 0.625 0.0
PROCTOCORT FLUDARABINE 0.354782608696 0.09090909090909091 0.0 0.0
PROCTOCORT PROCTOCREAM@HC 0.691729323308 0.5714285714285714 0.5 0.5
PROCTOCREAM@HC PROCTOCORT 0.691729323308 0.5714285714285714 0.5 0.5
PROGRAF GENGRAF 0.585365853659 0.5 0.5714285714285714 0.0
PROGRAF HALDOL 0.165333333333 0.14285714285714285 0.0 0.0
PROPRANOLOL PRAVACHOL 0.510714285714 0.45454545454545453 0.4545454545454546 0.18181818181818182
PROPRANOLOL PROPULSID 0.517857142857 0.5 0.36363636363636365 0.36363636363636365
PROPULSID DEPO@MEDROL 0.373333333333 0.22727272727272727 0.09090909090909094 0.0
PROPULSID PROPRANOLOL 0.517857142857 0.5 0.36363636363636365 0.36363636363636365
PROSCAR PROSOM 0.64 0.6428571428571429 0.5714285714285714 0.5714285714285714
PROSCAR PROZAC 0.72 0.6428571428571429 0.5714285714285714 0.42857142857142855
PROSOM DOBUTAMINE 0.438095238095 0.15 0.09999999999999998 0.0
PROSOM PROSCAR 0.64 0.6428571428571429 0.5714285714285714 0.5714285714285714
PROSOM PROZAC 0.7 0.5833333333333334 0.5 0.5
PROSOM ROXANOL 0.614084507042 0.42857142857142855 0.2857142857142857 0.0
PROSOM SLO@BID 0.452941176471 0.21428571428571427 0.1428571428571429 0.0
PROTONIX AMANTADINE 0.421276595745 0.2 0.19999999999999996 0.0
PROTONIX ANASPAZ 0.355555555556 0.125 0.0 0.0
PROTONIX LOTRONEX 0.681818181818 0.5 0.5 0.0
PROTONIX PLAVIX 0.482051282051 0.375 0.375 0.125
PROTONIX RIMANTADINE 0.392079207921 0.2727272727272727 0.18181818181818177 0.0
PROTONIX ROXANOL 0.528395061728 0.375 0.375 0.0
PROTONIX SLO@BID 0.476923076923 0.25 0.25 0.0
PROVENTIL AMILORIDE 0.391489361702 0.2222222222222222 0.0 0.0
PROVENTIL BENTYL 0.72 0.3888888888888889 0.4444444444444444 0.0
PROVENTIL PRINIVIL 0.623157894737 0.5555555555555556 0.4444444444444444 0.2222222222222222
PROVERA COVERA 0.770149253731 0.6428571428571429 0.7142857142857143 0.0
PROVERA DYNABAC 0.259459459459 0.07142857142857142 0.0 0.0
PROVERA PARLODEL 0.562962962963 0.4375 0.375 0.125
PROVERA PREMARIN 0.691358024691 0.4375 0.375 0.25
PROVERA ROXICET 0.437837837838 0.42857142857142855 0.1428571428571429 0.0
PROZAC GAMIMUNE@N 0.256790123457 0.1 0.0 0.0
PROZAC PRILOSEC 0.692307692308 0.4375 0.5 0.25
PROZAC PROSCAR 0.72 0.6428571428571429 0.5714285714285714 0.42857142857142855
PROZAC PROSOM 0.7 0.5833333333333334 0.5 0.5
PYRETHRINS CLOZARIL 0.301960784314 0.2 0.19999999999999996 0.0
PYRETHRINS LOXITANE 0.285714285714 0.2 0.19999999999999996 0.0
PYRETHRINS NAVANE 0.231818181818 0.1 0.09999999999999998 0.0
PYRETHRINS NIACIN 0.359090909091 0.15 0.19999999999999996 0.0
PYRETHRINS PERMETHRIN 0.81724137931 0.75 0.7 0.1
PYRIDOXINE CYTARABINE 0.592 0.4 0.4 0.0
PYRIDOXINE LEVBID 0.357142857143 0.15 0.09999999999999998 0.0
PYRIDOXINE PAROXETINE 0.66 0.6 0.5 0.1
QUINIDINE QUININE 0.8 0.7777777777777778 0.7777777777777778 0.5555555555555556
QUINIDINE VISTARIL 0.257471264368 0.2222222222222222 0.11111111111111116 0.0
QUININE AMOXICILLIN 0.24 0.22727272727272727 0.18181818181818177 0.0
QUININE OS@CAL 0.166666666667 0.0 0.0 0.0
QUININE QUINIDINE 0.8 0.7777777777777778 0.7777777777777778 0.5555555555555556
RANITIDINE AMANTADINE 0.736 0.6 0.6 0.0
RANITIDINE NEUMEGA 0.486746987952 0.15 0.09999999999999998 0.0
RANITIDINE RIMANTADINE 0.788785046729 0.6363636363636364 0.6363636363636364 0.09090909090909091
RATGAM ATGAM 0.885245901639 0.75 0.8333333333333334 0.0
RATGAM SLO@BID 0.335294117647 0.0 0.0 0.0
REGLAN MEGACE 0.40625 0.4166666666666667 0.33333333333333337 0.0
REGRANEX GRANULEX 0.681818181818 0.625 0.5 0.0
RELAFEN CYTARABINE 0.450574712644 0.2 0.19999999999999996 0.0
RELAFEN REZULIN 0.627027027027 0.5 0.4285714285714286 0.2857142857142857
REMEGEL CEREBRA 0.405405405405 0.2857142857142857 0.2857142857142857 0.0
REMEGEL CYTOGAM 0.356756756757 0.14285714285714285 0.1428571428571429 0.0
REMEGEL MEDIGESIC 0.480952380952 0.3888888888888889 0.33333333333333337 0.0
REMEGEL RENAGEL 0.940540540541 0.7142857142857143 0.7142857142857143 0.2857142857142857
REMERON CITRACAL 0.355555555556 0.125 0.0 0.0
REMERON PEGASPARGASE 0.257425742574 0.16666666666666666 0.16666666666666663 0.0
REMERON ZEMURON 0.810810810811 0.6428571428571429 0.7142857142857143 0.0
RENAGEL REMEGEL 0.940540540541 0.7142857142857143 0.7142857142857143 0.2857142857142857
RESERPINE GUAIFENESIN 0.472 0.3181818181818182 0.18181818181818177 0.0
RESERPINE HALDOL 0.241975308642 0.0 0.0 0.0
RESERPINE RISPERDAL 0.608163265306 0.4444444444444444 0.33333333333333337 0.1111111111111111
RESERPINE RISPERIDONE 0.707692307692 0.5 0.5454545454545454 0.09090909090909091
RESERPINE SELEGILINE 0.465979381443 0.45 0.5 0.0
RETROVIR CAFERGOT 0.440909090909 0.25 0.0 0.0
RETROVIR DEXFERRUM 0.357894736842 0.2222222222222222 0.11111111111111116 0.0
RETROVIR MICRO@K 0.476923076923 0.25 0.25 0.0
RETROVIR RITONAVIR 0.681318681319 0.5555555555555556 0.5555555555555556 0.1111111111111111
RETROVIR VINCRISTINE 0.4 0.22727272727272727 0.18181818181818177 0.0
REVEX DANAZOL 0.30625 0.0 0.0 0.0
REVEX EQUIGESIC 0.388571428571 0.2222222222222222 0.11111111111111116 0.0
REVEX NIMBEX 0.491803278689 0.25 0.33333333333333337 0.0
REVEX PITRESSIN 0.441025641026 0.2222222222222222 0.2222222222222222 0.0
REVEX REVIA 0.816 0.7 0.6 0.6
REVIA DOPAMINE 0.260317460317 0.125 0.125 0.0
REVIA REVEX 0.816 0.7 0.6 0.6
REVIA VIAGRA 0.490566037736 0.4166666666666667 0.16666666666666663 0.0
REVIA VISTARIL 0.346268656716 0.25 0.125 0.0
REVIA ZOLOFT 0.301754385965 0.0 0.0 0.0
REZULIN RELAFEN 0.627027027027 0.5 0.4285714285714286 0.2857142857142857
RIDAURA CARDURA 0.657142857143 0.5 0.4285714285714286 0.0
RIFABUTIN ERYTHROCIN 0.534653465347 0.3 0.30000000000000004 0.0
RIFABUTIN RIFAMPIN 0.852747252747 0.6666666666666666 0.6666666666666667 0.4444444444444444
RIFABUTIN SENOKOT 0.547619047619 0.05555555555555555 0.11111111111111116 0.0
RIFAMPIN CARDIEM 0.40987654321 0.25 0.125 0.0
RIFAMPIN CEFACLOR 0.345454545455 0.25 0.25 0.0
RIFAMPIN CHLORPROPAMIDE 0.459016393443 0.25 0.2142857142857143 0.0
RIFAMPIN DOBUTAMINE 0.493617021277 0.3 0.30000000000000004 0.0
RIFAMPIN EVISTA 0.432432432432 0.1875 0.0 0.0
RIFAMPIN RIFABUTIN 0.852747252747 0.6666666666666666 0.6666666666666667 0.4444444444444444
RIMANTADINE AMANTADINE 0.904672897196 0.7727272727272727 0.8181818181818181 0.0
RIMANTADINE RANITIDINE 0.788785046729 0.6363636363636364 0.6363636363636364 0.09090909090909091
RISPERDAL DIOVAL 0.464197530864 0.2777777777777778 0.33333333333333337 0.0
RISPERDAL ISORDIL 0.713636363636 0.5 0.5555555555555556 0.0
RISPERDAL LISINOPRIL 0.47619047619 0.35 0.30000000000000004 0.0
RISPERDAL NIMODIPINE 0.316831683168 0.2 0.09999999999999998 0.0
RISPERDAL RESERPINE 0.608163265306 0.4444444444444444 0.33333333333333337 0.1111111111111111
RISPERDAL RISPERIDONE 0.740740740741 0.6363636363636364 0.6363636363636364 0.5454545454545454
RISPERDAL VERSED 0.437647058824 0.2222222222222222 0.2222222222222222 0.0
RISPERIDONE RESERPINE 0.707692307692 0.5 0.5454545454545454 0.09090909090909091
RISPERIDONE RISPERDAL 0.740740740741 0.6363636363636364 0.6363636363636364 0.5454545454545454
RITONAVIR RETROVIR 0.681318681319 0.5555555555555556 0.5555555555555556 0.1111111111111111
ROPIVACAINE BUPIVACAINE 0.856603773585 0.7727272727272727 0.8181818181818181 0.0
ROPIVACAINE ETIDRONATE 0.427184466019 0.3181818181818182 0.18181818181818177 0.0
ROXANOL PROCANBID 0.545454545455 0.4444444444444444 0.4444444444444444 0.0
ROXANOL ROXICET 0.578378378378 0.5 0.4285714285714286 0.42857142857142855
ROXICET ROXANOL 0.578378378378 0.5 0.4285714285714286 0.42857142857142855
RYNATAN DIPHENHYDRAMINE 0.335593220339 0.16666666666666666 0.19999999999999996 0.0
RYNATAN HYDROCODONE 0.476595744681 0.18181818181818182 0.18181818181818177 0.0
RYNATAN LONITEN 0.718918918919 0.35714285714285715 0.4285714285714286 0.0
RYNATAN RYNATUSS 0.701234567901 0.6875 0.625 0.625
RYNATUSS ACETAZOLAMIDE 0.32523364486 0.11538461538461539 0.07692307692307687 0.0
RYNATUSS EREX 0.2625 0.125 0.0 0.0
RYNATUSS LOTENSIN 0.372727272727 0.25 0.0 0.0
RYNATUSS RYNATAN 0.701234567901 0.6875 0.625 0.625
SALBUTAMOL COMBIVIR 0.387755102041 0.1 0.09999999999999998 0.0
SALBUTAMOL SALMETEROL 0.718518518519 0.6 0.6 0.3
SALMETEROL ELDOPAQUE@FORTE 0.354838709677 0.2 0.19999999999999996 0.0
SALMETEROL SALBUTAMOL 0.718518518519 0.6 0.6 0.3
SARAFEM IDARUBICIN 0.551724137931 0.2 0.19999999999999996 0.0
SARAFEM NORFLEX 0.384615384615 0.2857142857142857 0.2857142857142857 0.0
SARAFEM SEROPHENE 0.67619047619 0.3888888888888889 0.33333333333333337 0.1111111111111111
SARAFEM ZINECARD 0.4 0.25 0.0 0.0
SELEGILINE LASIX 0.337662337662 0.2 0.19999999999999996 0.0
SELEGILINE SERENTIL 0.565957446809 0.5 0.4 0.2
SELEGILINE SERTRALINE 0.634615384615 0.6 0.6 0.2
SELEGILINE SERZONE 0.459770114943 0.4 0.4 0.2
SENOKOT CALCIFEROL 0.298901098901 0.2 0.09999999999999998 0.0
SENOKOT DEPAKOTE 0.67012987013 0.4375 0.5 0.0
SENOKOT FUDR 0.380327868852 0.0 0.0 0.0
SERACULT HEMOCCULT 0.513684210526 0.5 0.5555555555555556 0.0
SERENTIL NEOCARE 0.467532467532 0.25 0.125 0.0
SERENTIL SELEGILINE 0.565957446809 0.5 0.4 0.2
